502,Rostislav Olesz,NJD,L,10,0,2,2,-1,0,0,0,0,0,9,0.0,11:25,17.0,33.3
503,Nate Prosser,MIN,D,7,0,2,2,+1,19,0,0,0,0,6,0.0,15:39,21.7,0.0
504,Radek Martinek,NYI,D,7,0,2,2,+2,2,0,0,0,0,5,0.0,15:17,19.4,0.0
505,Matt Bartkowski,BOS,D,5,0,2,2,-1,0,0,0,0,0,9,0.0,16:49,20.4,0.0
506,Nikolai Kulemin,TOR,L,5,0,2,2,+1,4,0,0,0,0,2,0.0,16:14,24.8,50.0
507,Beau Bennett,PIT,R,6,0,2,2,+0,0,0,0,0,0,7,0.0,12:50,17.3,100.0
508,Darren Archibald,VAN,R,8,0,2,2,+3,0,0,0,0,0,5,0.0,8:35,13.3,0.0
509,Michael Latta,WSH,C,8,0,2,2,-1,7,0,0,0,0,4,0.0,8:06,13.0,53.3
510,Troy Bodie,TOR,R,9,0,2,2,+0,5,0,0,0,0,7,0.0,6:00,9.2,0.0
511,Jeremy Morin,CHI,L,5,0,2,2,+1,0,0,0,0,0,10,0.0,9:15,14.8,0.0
512,Andy Miele,PHX,C,4,0,2,2,+2,5,0,0,0,0,5,0.0,8:55,12.0,40.0
513,Lane MacDermid,DAL,L,6,0,2,2,+2,5,0,0,0,0,1,0.0,5:48,9.3,50.0
514,Eric Boulton,NYI,L,4,0,2,2,+2,10,0,0,0,0,4,0.0,6:35,10.8,0.0
515,Ryan Spooner,BOS,C,2,0,2,2,+0,2,0,0,0,0,4,0.0,11:50,17.0,50.0
516,Chad Billins,CGY,D,2,0,2,2,-1,0,0,0,0,0,0,0.0,10:37,16.0,0.0
517,Andrew Ference,EDM,D,19,1,0,1,-8,12,0,0,0,0,19,5.3,20:32,26.3,100.0
518,Rasmus Ristolainen,BUF,D,16,1,0,1,-5,4,0,0,0,0,23,4.3,17:10,21.4,0.0
519,Roman Polak,STL,D,15,1,0,1,+1,11,0,0,0,0,12,8.3,17:17,23.0,0.0
520,Luke Schenn,PHI,D,13,1,0,1,-7,16,0,0,0,0,15,6.7,15:29,22.0,0.0
521,Alexander Urbom,WSH,D,12,1,0,1,+2,17,0,0,0,0,12,8.3,15:18,19.6,0.0
522,Matt Hendricks,NSH,C,14,1,0,1,-2,24,0,0,0,0,16,6.3,12:43,17.9,50.0
523,Derek MacKenzie,CBJ,C,15,1,0,1,-3,7,0,0,0,0,13,7.7,11:17,16.4,56.1
524,Kyle Clifford,LAK,L,16,1,0,1,+2,32,0,0,0,0,19,5.3,9:44,14.3,50.0
525,Zenon Konopka,MIN,C,18,1,0,1,-2,32,0,0,0,0,5,20.0,8:35,15.0,65.7
526,Rostislav Klesla,PHX,D,10,1,0,1,+1,8,0,0,0,0,5,20.0,14:59,22.1,0.0
527,Colin McDonald,NYI,R,12,1,0,1,-9,6,0,0,0,0,13,7.7,11:41,14.8,66.7
528,Shawn Thornton,BOS,L,17,1,0,1,+2,24,0,0,0,0,23,4.3,8:04,11.6,0.0
529,Ryan Garbutt,DAL,L,12,1,0,1,-2,19,0,0,0,0,20,5.0,10:27,15.6,0.0
530,Nikita Zadorov,BUF,D,7,1,0,1,-4,4,0,0,0,0,4,25.0,17:10,20.3,0.0
531,Tom Sestito,VAN,L,20,1,0,1,-3,43,0,0,0,0,7,14.3,5:47,9.1,25.0
532,Jordan Caron,BOS,R,9,1,0,1,-2,7,0,0,0,0,10,10.0,12:17,16.4,50.0
533,Mike Brown,"EDM, SJS",R,14,1,0,1,+0,33,0,0,0,0,7,14.3,6:37,10.1,100.0
534,Mattias Tedenby,NJD,R,8,1,0,1,-2,10,0,0,0,0,5,20.0,10:49,15.3,0.0
535,Joakim Nordstrom,CHI,C,8,1,0,1,+1,2,0,0,0,0,10,10.0,10:42,15.5,50.0
536,Jean-Gabriel Pageau,OTT,C,8,1,0,1,-3,2,0,0,0,0,9,11.1,10:08,14.9,30.9
537,Aaron Volpatti,WSH,L,11,1,0,1,+0,26,0,0,0,0,5,20.0,7:04,10.4,33.3
538,Brett Connolly,TBL,R,6,1,0,1,-3,2,0,0,1,0,6,16.7,11:48,17.0,33.3
539,Manny Malhotra,CAR,C,5,1,0,1,+3,4,0,0,1,1,3,33.3,13:12,21.8,64.0
540,Jeff Halpern,PHX,C,7,1,0,1,-2,4,0,0,0,0,5,20.0,9:24,14.6,62.7
541,Anthony Peluso,WPG,R,9,1,0,1,-2,2,0,0,0,0,9,11.1,7:12,9.6,0.0
542,Jesse Joensuu,EDM,L,6,1,0,1,-5,6,1,0,0,0,9,11.1,10:08,16.3,0.0
543,Mikael Samuelsson,DET,R,6,1,0,1,-1,2,0,0,0,0,6,16.7,10:03,13.8,0.0
544,Mark Borowiecki,OTT,D,4,1,0,1,+2,7,0,0,0,0,4,25.0,14:07,19.8,0.0
545,Tim Jackman,CGY,R,9,1,0,1,-1,41,0,0,0,0,8,12.5,5:59,10.1,0.0
546,Jordan Szwarz,PHX,R,6,1,0,1,+0,10,0,0,0,0,8,12.5,8:19,11.7,0.0
547,Darren Helm,DET,C,4,1,0,1,-2,0,0,0,1,0,4,25.0,12:28,20.0,50.0
548,Trevor Smith,TOR,C,9,1,0,1,-1,0,0,0,1,0,4,25.0,5:11,8.3,42.8
549,Connor Carrick,WSH,D,3,1,0,1,-2,6,0,0,0,0,5,20.0,13:37,17.7,0.0
550,Nick Holden,COL,D,3,1,0,1,+1,2,0,0,1,0,3,33.3,12:54,17.0,0.0
551,Jay Rosehill,PHI,L,9,1,0,1,-1,28,0,0,0,0,1,100.0,4:10,6.3,0.0
552,Peter Holland,ANA,C,4,1,0,1,-1,2,0,0,0,0,3,33.3,9:05,12.5,38.7
553,Adam Almquist,DET,D,2,1,0,1,-1,0,0,0,0,0,2,50.0,17:13,25.0,0.0
554,Tyler Pitlick,EDM,R,3,1,0,1,+0,0,0,0,0,0,3,33.3,9:59,15.3,33.3
555,Michael Kostka,CHI,D,2,1,0,1,+1,2,0,0,1,0,4,25.0,14:54,20.0,0.0
556,Matt Pelech,SJS,R,5,1,0,1,+1,22,0,0,1,0,2,50.0,4:10,7.6,0.0
557,Willie Mitchell,LAK,D,17,0,1,1,+0,10,0,0,0,0,13,0.0,21:36,28.4,0.0
558,Dan Girardi,NYR,D,17,0,1,1,-5,4,0,0,0,0,13,0.0,21:01,27.6,0.0
559,Mike Weaver,FLA,D,18,0,1,1,-9,9,0,0,0,0,12,0.0,19:17,24.9,0.0
560,Erik Gudbranson,FLA,D,18,0,1,1,-12,51,0,0,0,0,26,0.0,19:07,24.1,0.0
561,Carl Gunnarsson,TOR,D,17,0,1,1,+2,8,0,0,0,0,9,0.0,19:32,27.6,0.0
562,Kimmo Timonen,PHI,D,16,0,1,1,-2,14,0,0,0,0,28,0.0,20:31,27.8,0.0
563,Ben Lovejoy,ANA,D,17,0,1,1,+6,4,0,0,0,0,31,0.0,18:53,25.5,0.0
564,Tomas Kopecky,FLA,R,18,0,1,1,-3,6,0,0,0,0,43,0.0,15:54,21.6,16.7
565,Nick Schultz,EDM,D,17,0,1,1,+0,8,0,0,0,0,9,0.0,16:27,22.3,0.0
566,Jay McClement,TOR,C,16,0,1,1,+1,8,0,0,0,0,10,0.0,16:53,22.3,53.8
567,David Desharnais,MTL,C,17,0,1,1,-2,6,0,0,0,0,17,0.0,15:03,19.6,51.4
568,Adam Larsson,NJD,D,14,0,1,1,-3,2,0,0,0,0,14,0.0,17:56,23.9,0.0
569,Casey Cizikas,NYI,C,18,0,1,1,-6,2,0,0,0,0,11,0.0,13:32,19.0,50.8
570,Patrick Dwyer,CAR,R,15,0,1,1,-4,4,0,0,0,0,32,0.0,15:25,21.9,37.5
571,Brett Bellemore,CAR,D,13,0,1,1,-6,9,0,0,0,0,15,0.0,17:27,24.2,0.0
572,Dalton Prout,CBJ,D,12,0,1,1,-5,12,0,0,0,0,12,0.0,18:50,21.1,0.0
573,Peter Harrold,NJD,D,12,0,1,1,-4,4,0,0,0,0,15,0.0,18:15,25.0,0.0
574,Brian Lashoff,DET,D,14,0,1,1,+0,10,0,0,0,0,8,0.0,15:38,23.6,0.0
575,Taylor Pyatt,NYR,L,16,0,1,1,-8,10,0,0,0,0,20,0.0,13:32,19.3,40.0
576,Rob Scuderi,PIT,D,11,0,1,1,+5,0,0,0,0,0,10,0.0,19:12,23.8,0.0
577,Johan Larsson,BUF,L,17,0,1,1,-2,13,0,0,0,0,12,0.0,12:04,15.3,46.8
578,Brendan Smith,DET,D,11,0,1,1,-7,19,0,0,0,0,11,0.0,18:13,26.1,0.0
579,Gregory Campbell,BOS,C,17,0,1,1,+0,14,0,0,0,0,11,0.0,11:33,15.7,41.8
580,Stephen Gionta,NJD,R,16,0,1,1,-5,4,0,0,0,0,19,0.0,11:29,17.6,42.2
581,Nikita Nikitin,CBJ,D,10,0,1,1,-2,0,0,0,0,0,14,0.0,17:56,21.3,0.0
582,Andrej Meszaros,PHI,D,9,0,1,1,-3,18,0,0,0,0,11,0.0,17:57,25.4,0.0
583,Roman Josi,NSH,D,7,0,1,1,-7,2,0,0,0,0,13,0.0,20:51,28.1,0.0
584,Brian Strait,NYI,D,9,0,1,1,-2,2,0,0,0,0,9,0.0,15:56,21.9,0.0
585,Michael Raffl,PHI,L,11,0,1,1,-2,8,0,0,0,0,18,0.0,12:45,17.7,100.0
586,Dominic Moore,NYR,C,11,0,1,1,-5,6,0,0,0,0,11,0.0,11:52,18.3,51.4
587,Adam Pardy,WPG,D,9,0,1,1,+1,7,0,0,0,0,11,0.0,13:13,16.8,0.0
588,John Erskine,WSH,D,7,0,1,1,-4,12,0,0,0,0,9,0.0,16:54,20.7,0.0
589,David Clarkson,TOR,R,7,0,1,1,-2,23,0,0,0,0,15,0.0,16:48,22.4,0.0
590,Sam Gagner,EDM,C,6,0,1,1,-9,4,0,0,0,0,12,0.0,18:43,25.0,42.2
591,Zac Rinaldo,PHI,C,16,0,1,1,-2,36,0,0,0,0,9,0.0,6:56,9.6,0.0
592,Alec Martinez,LAK,D,7,0,1,1,+3,2,0,0,0,0,9,0.0,15:52,21.4,0.0
593,Dustin Jeffrey,PIT,C,10,0,1,1,-2,2,0,0,0,0,9,0.0,10:49,14.9,61.5
594,Ben Street,CGY,C,8,0,1,1,-2,2,0,0,0,0,13,0.0,12:46,21.1,43.0
595,Derek Grant,OTT,C,10,0,1,1,-1,2,0,0,0,0,10,0.0,9:59,16.2,56.7
596,Ryane Clowe,NJD,L,6,0,1,1,-5,5,0,0,0,0,4,0.0,15:36,18.3,0.0
597,Carter Ashton,TOR,R,11,0,1,1,+2,12,0,0,0,0,8,0.0,8:23,11.3,0.0
598,Jim Slater,WPG,C,8,0,1,1,-2,0,0,0,0,0,8,0.0,10:56,17.0,50.5
599,Ville Leino,BUF,L,7,0,1,1,-2,2,0,0,0,0,1,0.0,12:21,14.7,0.0
600,Mark Barberio,TBL,D,6,0,1,1,+2,6,0,0,0,0,4,0.0,13:22,19.5,0.0
601,Brian McGrattan,CGY,R,15,0,1,1,-1,14,0,0,0,0,15,0.0,5:02,8.6,0.0
602,Luca Sbisa,ANA,D,4,0,1,1,+0,14,0,0,0,0,4,0.0,18:27,25.3,0.0
603,Tyson Barrie,COL,D,5,0,1,1,+2,2,0,0,0,0,7,0.0,13:59,19.0,0.0
604,Colin Fraser,LAK,C,9,0,1,1,-1,12,0,0,0,0,7,0.0,7:29,11.3,57.1
605,Sean Bergenheim,FLA,L,6,0,1,1,-4,2,0,0,0,0,8,0.0,10:12,15.3,0.0
606,Nathan Beaulieu,MTL,D,5,0,1,1,+2,0,0,0,0,0,1,0.0,10:45,15.2,0.0
607,Rickard Rakell,ANA,C,4,0,1,1,+1,0,0,0,0,0,7,0.0,12:44,16.8,50.0
608,Ben Eager,EDM,L,7,0,1,1,+1,2,0,0,0,0,4,0.0,7:13,11.7,50.0
609,Keaton Ellerby,WPG,D,4,0,1,1,+4,0,0,0,0,0,1,0.0,12:24,15.8,0.0
610,Corey Tropp,BUF,R,4,0,1,1,-6,0,0,0,0,0,7,0.0,12:18,17.0,0.0
611,Derek Smith,CGY,D,5,0,1,1,-3,0,0,0,0,0,4,0.0,9:11,14.2,0.0
612,Mark Fistric,ANA,D,3,0,1,1,+0,6,0,0,0,0,0,0.0,15:02,23.7,0.0
613,David Broll,TOR,L,5,0,1,1,+1,5,0,0,0,0,3,0.0,8:11,13.4,0.0
614,Cory Emmerton,DET,C,4,0,1,1,+0,2,0,0,0,0,7,0.0,9:22,14.0,51.8
615,Linden Vey,LAK,R,2,0,1,1,+1,0,0,0,0,0,0,0.0,12:43,13.5,38.5
616,James Neal,PIT,L,2,0,1,1,-1,0,0,0,0,0,4,0.0,10:25,12.0,0.0
617,Kris Newbury,PHI,C,4,0,1,1,+0,7,0,0,0,0,1,0.0,5:01,7.8,42.8
618,Kevin Klein,NSH,D,17,0,0,0,-8,2,0,0,0,0,22,0.0,20:27,27.4,0.0
619,Trevor Lewis,LAK,C,17,0,0,0,-2,2,0,0,0,0,22,0.0,14:26,21.1,48.8
620,James Wright,WPG,C,19,0,0,0,+0,2,0,0,0,0,15,0.0,11:39,16.5,45.4
621,Mike Weber,BUF,D,11,0,0,0,-12,21,0,0,0,0,7,0.0,16:12,20.4,0.0
622,Robert Bortuzzo,PIT,D,13,0,0,0,-2,14,0,0,0,0,15,0.0,13:29,19.3,0.0
623,Victor Bartley,NSH,D,12,0,0,0,-1,10,0,0,0,0,7,0.0,13:40,19.0,0.0
624,Ryan White,MTL,C,16,0,0,0,-3,23,0,0,0,0,18,0.0,9:39,15.4,52.9
625,Mark Fayne,NJD,D,8,0,0,0,-3,2,0,0,0,0,7,0.0,17:46,24.0,0.0
626,Adam Hall,PHI,R,14,0,0,0,-1,4,0,0,0,0,16,0.0,8:53,13.6,50.8
627,Kevin Porter,BUF,C,9,0,0,0,-6,2,0,0,0,0,3,0.0,12:22,16.1,34.6
628,John McCarthy,SJS,C,9,0,0,0,-2,0,0,0,0,0,11,0.0,12:04,18.0,60.0
629,Jared Boll,CBJ,R,14,0,0,0,-5,28,0,0,0,0,6,0.0,7:28,10.2,0.0
630,Paul Postma,WPG,D,8,0,0,0,+0,6,0,0,0,0,4,0.0,13:01,16.8,0.0
631,David Rundblad,PHX,D,6,0,0,0,-4,4,0,0,0,0,4,0.0,16:38,19.3,0.0
632,Colton Orr,TOR,R,15,0,0,0,-2,51,0,0,0,0,6,0.0,6:36,10.3,100.0
633,Ryan Whitney,FLA,D,6,0,0,0,-7,4,0,0,0,0,8,0.0,16:06,21.0,0.0
634,Douglas Murray,MTL,D,7,0,0,0,-3,4,0,0,0,0,2,0.0,13:15,18.7,0.0
635,Jeremy Welsh,VAN,C,11,0,0,0,+0,6,0,0,0,0,9,0.0,7:45,12.1,52.3
636,Jesper Fast,NYR,R,8,0,0,0,-5,2,0,0,0,0,6,0.0,10:29,15.5,0.0
637,Brett Sutter,CAR,C,12,0,0,0,-5,9,0,0,0,0,11,0.0,6:56,10.9,46.8
638,Rich Clune,NSH,L,9,0,0,0,-5,40,0,0,0,0,3,0.0,8:34,13.3,0.0
639,Jarred Tinordi,MTL,D,6,0,0,0,+0,9,0,0,0,0,1,0.0,12:27,17.2,0.0
640,Pierre-Cedric Labrie,TBL,L,10,0,0,0,-3,11,0,0,0,0,2,0.0,7:26,11.2,100.0
641,Stephane Veilleux,MIN,L,10,0,0,0,-4,6,0,0,0,0,7,0.0,7:10,12.9,0.0
642,Luke Glendening,DET,C,7,0,0,0,-3,2,0,0,0,0,8,0.0,9:22,15.0,50.0
643,Louis Leblanc,MTL,C,5,0,0,0,+2,2,0,0,0,0,5,0.0,11:45,16.2,50.0
644,Jordin Tootoo,DET,R,8,0,0,0,-4,5,0,0,0,0,7,0.0,7:13,10.3,0.0
645,Mark Fraser,TOR,D,4,0,0,0,+1,16,0,0,0,0,2,0.0,14:14,19.0,0.0
646,Yannick Weber,VAN,D,10,0,0,0,-2,0,0,0,0,0,4,0.0,5:37,9.2,0.0
647,Jacob Josefson,NJD,C,5,0,0,0,+0,0,0,0,0,0,4,0.0,11:14,17.2,46.8
648,Chris Thorburn,WPG,R,9,0,0,0,+1,10,0,0,0,0,1,0.0,6:12,9.1,100.0
649,Krys Barch,FLA,R,8,0,0,0,-3,22,0,0,0,0,1,0.0,6:37,9.4,0.0
650,Zac Dalpe,VAN,C,10,0,0,0,-2,0,0,0,0,0,6,0.0,5:15,9.4,40.0
651,Michael Chaput,CBJ,C,6,0,0,0,-2,0,0,0,0,0,2,0.0,8:13,12.0,37.0
652,Freddie Hamilton,SJS,C,4,0,0,0,-1,0,0,0,0,0,5,0.0,11:53,19.5,23.1
653,Aaron Ness,NYI,D,3,0,0,0,-2,0,0,0,0,0,2,0.0,15:32,22.3,0.0
654,Matt Calvert,CBJ,L,3,0,0,0,+1,0,0,0,0,0,4,0.0,15:25,18.3,0.0
655,Stephane Da Costa,OTT,C,4,0,0,0,+1,2,0,0,0,0,8,0.0,11:27,16.5,33.3
656,Ian Cole,STL,D,3,0,0,0,+2,2,0,0,0,0,3,0.0,14:56,22.0,0.0
657,Tim Gleason,CAR,D,3,0,0,0,+0,2,0,0,0,0,4,0.0,14:25,20.0,0.0
658,Mike Komisarek,CAR,D,3,0,0,0,-1,0,0,0,0,0,0,0.0,14:16,19.3,0.0
659,Patrick Kaleta,BUF,R,5,0,0,0,-1,5,0,0,0,0,0,0.0,8:20,12.0,100.0
660,Adam Cracknell,STL,R,5,0,0,0,+0,0,0,0,0,0,5,0.0,8:10,11.8,20.0
661,Jay Beagle,WSH,C,5,0,0,0,-1,0,0,0,0,0,3,0.0,8:08,12.2,68.8
662,Hal Gill,PHI,D,3,0,0,0,-1,2,0,0,0,0,0,0.0,12:43,18.7,0.0
663,Patrick Holland,MTL,R,5,0,0,0,+0,0,0,0,0,0,2,0.0,7:37,11.6,50.0
664,Mike Blunden,MTL,R,6,0,0,0,-2,5,0,0,0,0,1,0.0,6:11,9.2,0.0
665,Denis Grebeshkov,EDM,D,3,0,0,0,+1,2,0,0,0,0,2,0.0,11:36,14.7,0.0
666,John Scott,BUF,L,7,0,0,0,-3,19,0,0,0,0,1,0.0,4:57,6.6,0.0
667,Lucas Lessio,PHX,L,3,0,0,0,-2,2,0,0,0,0,4,0.0,11:31,15.7,0.0
668,Matt Kassian,OTT,L,9,0,0,0,+0,12,0,0,0,0,4,0.0,3:45,6.4,0.0
669,Xavier Ouellet,DET,D,2,0,0,0,+0,0,0,0,0,0,1,0.0,16:39,22.0,0.0
670,Matt D'Agostini,PIT,R,3,0,0,0,-2,4,0,0,0,0,7,0.0,10:48,16.0,0.0
671,Magnus Paajarvi,STL,L,4,0,0,0,-1,0,0,0,0,0,1,0.0,7:58,12.5,0.0
672,Brad Mills,CHI,C,3,0,0,0,-1,0,0,0,0,0,2,0.0,10:19,16.0,57.1
673,Arron Asham,NYR,R,3,0,0,0,-3,14,0,0,0,0,1,0.0,10:09,14.7,0.0
674,Jordan Schroeder,VAN,C,3,0,0,0,+0,2,0,0,0,0,4,0.0,9:49,15.3,50.0
675,Justin Falk,NYR,D,3,0,0,0,-1,11,0,0,0,0,2,0.0,9:42,16.0,0.0
676,Keith Aulie,TBL,D,3,0,0,0,-3,0,0,0,0,0,1,0.0,9:26,13.3,0.0
677,Patrick Eaves,DET,R,3,0,0,0,-2,0,0,0,0,0,4,0.0,9:14,14.3,0.0
678,Frazer McLaren,TOR,L,7,0,0,0,+0,21,0,0,0,0,2,0.0,3:55,7.6,0.0
679,Harry Zolnierczyk,PIT,L,3,0,0,0,+0,0,0,0,0,0,2,0.0,8:56,11.7,100.0
680,Chris Terry,CAR,L,2,0,0,0,-1,0,0,0,0,0,4,0.0,12:42,16.0,0.0
681,Brandon Mashinter,NYR,L,5,0,0,0,+0,10,0,0,0,0,2,0.0,4:55,7.6,0.0
682,Kevin Westgarth,CAR,R,6,0,0,0,-1,2,0,0,0,0,2,0.0,4:05,6.2,0.0
683,Jimmy Hayes,CHI,R,2,0,0,0,+1,0,0,0,0,0,1,0.0,11:50,13.5,0.0
684,Sean Collins,CBJ,C,3,0,0,0,+0,0,0,0,0,0,5,0.0,7:48,13.0,0.0
685,Max Reinhart,CGY,C,2,0,0,0,+1,2,0,0,0,0,1,0.0,11:04,17.0,0.0
686,Chris Conner,PIT,R,2,0,0,0,-1,0,0,0,0,0,2,0.0,10:34,13.5,0.0
687,George Parros,MTL,R,5,0,0,0,-5,32,0,0,0,0,0,0.0,4:12,6.8,0.0
688,Matt Beleskey,ANA,L,2,0,0,0,-1,9,0,0,0,0,5,0.0,10:16,13.5,0.0
689,Ryan Hamilton,EDM,L,2,0,0,0,-2,0,0,0,0,0,0,0.0,10:01,15.0,0.0
690,Ryan Craig,CBJ,C,3,0,0,0,-2,0,0,0,0,0,3,0.0,6:34,8.7,0.0
691,Jack Hillen,WSH,D,2,0,0,0,-2,0,0,0,0,0,2,0.0,9:46,11.0,0.0
692,Alexander Sulzer,BUF,D,1,0,0,0,+0,0,0,0,0,0,0,0.0,19:20,25.0,0.0
693,Chris Brown,PHX,C,3,0,0,0,+0,17,0,0,0,0,2,0.0,6:26,9.3,0.0
694,Christopher Breen,CGY,D,2,0,0,0,-1,5,0,0,0,0,1,0.0,9:34,18.0,0.0
695,Drew Shore,FLA,C,2,0,0,0,+1,2,0,0,0,0,1,0.0,9:32,14.5,0.0
696,Jerred Smithson,TOR,C,2,0,0,0,+0,0,0,0,0,0,0,0.0,9:17,19.0,63.0
697,Patrice Cormier,WPG,C,3,0,0,0,+0,7,0,0,0,0,0,0.0,5:52,7.7,63.6
698,Kevin Connauton,DAL,D,1,0,0,0,+2,2,0,0,0,0,0,0.0,16:05,20.0,0.0
699,Chris Porter,STL,L,2,0,0,0,+0,0,0,0,0,0,1,0.0,7:44,12.5,0.0
700,Anton Lander,EDM,C,1,0,0,0,+0,0,0,0,0,0,0,0.0,14:07,30.0,25.0
701,Brandon Yip,PHX,R,2,0,0,0,+0,0,0,0,0,0,1,0.0,6:52,10.0,0.0
702,Tom Pyatt,TBL,C,1,0,0,0,+0,0,0,0,0,0,1,0.0,13:15,17.0,100.0
703,Jason Zucker,MIN,L,1,0,0,0,+0,0,0,0,0,0,1,0.0,13:13,19.0,0.0
704,Andrew Alberts,VAN,D,3,0,0,0,-1,0,0,0,0,0,1,0.0,4:16,6.3,0.0
705,Taylor Beck,NSH,L,1,0,0,0,-1,2,0,0,0,0,2,0.0,12:29,20.0,0.0
706,Jamie Devane,TOR,L,2,0,0,0,-1,0,0,0,0,0,1,0.0,5:51,9.5,0.0
707,Ben Chiarot,WPG,D,1,0,0,0,-3,0,0,0,0,0,0,0.0,10:47,15.0,0.0
708,Bracken Kearns,SJS,L,1,0,0,0,+0,0,0,0,0,0,0,0.0,10:10,15.0,0.0
709,Martin St Pierre,MTL,C,1,0,0,0,+0,0,0,0,0,0,0,0.0,9:53,13.0,66.7
710,Joey Crabb,FLA,R,1,0,0,0,+0,0,0,0,0,0,1,0.0,9:49,15.0,0.0
711,Linus Omark,EDM,L,1,0,0,0,-1,0,0,0,0,0,0,0.0,9:04,12.0,0.0
712,Pascal Pelletier,VAN,L,1,0,0,0,+0,0,0,0,0,0,0,0.0,8:34,12.0,33.3
713,Darroll Powe,NYR,C,1,0,0,0,-2,0,0,0,0,0,0,0.0,8:33,14.0,100.0
714,Carson McMillan,MIN,R,1,0,0,0,+0,0,0,0,0,0,0,0.0,8:06,13.0,0.0
715,Gabriel Dumont,MTL,C,1,0,0,0,+0,0,0,0,0,0,1,0.0,7:43,12.0,50.0
716,Jack Skille,CBJ,R,1,0,0,0,+0,0,0,0,0,0,1,0.0,7:33,10.0,0.0
717,Chris Mueller,DAL,C,1,0,0,0,+0,0,0,0,0,0,1,0.0,6:59,11.0,83.3
718,Spencer Abbott,TOR,L,1,0,0,0,-2,0,0,0,0,0,2,0.0,5:16,10.0,0.0
719,Roman Horak,CGY,L,1,0,0,0,+0,0,0,0,0,0,0,0.0,4:04,6.0,0.0
720,Jon Merrill,NJD,D,1,0,0,0,+0,0,0,0,0,0,0,0.0,1:16,3.0,0.0
